Tipo,Código producto,Nombre producto,Referencia fábrica,Categoría,Estado,Impuesto cargo,Descripción larga,Es incluido,Inventariable,Saldo cantidades,Visible en facturas de venta,Stock mínimo,Precio de venta 1,Precio de venta 2
Producto,201532R1BL,2X12 AWG DUPLEX CU 300V ROLLO 100 MTRS,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,209115-1,C. 2AWG FREETOX NEGRO X MTRS M. M GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,209117-7,C. 1/0AWG FREETOX NEGRO X MTRS M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,22017,JUEGO PRETUL LLAVE MIXT 6PCS M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,230006010152,CABLE ALUMINIO XLPE 15 KV # 1/0 133% 90 CINTA SR M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2487,VARILLA ROSCADA 1/2 X 3MTRS M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,24CS04N,CABLE SOLAR PV 4MM LS-FR-SR-TC NEGRO M GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,24CS04R,CABLE SOLAR PV 4MM LS-FR-SR-TC ROJO M GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,250010303127,TABLERO TRIFASICO RIEL12 CIRCUITOS . M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2597-1,SOPORTE METALICO M.CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2608,GRAPAS DE RETENCION TIPO RECTO GRANDE M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2610,TOMA SEGURIDAD INCRUSTAR 3X30A 125V NEMA L5,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2611,CLAVIJA SEGURIDAD 3X30A 125V NEMA L5-30P,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26CAPL2/0,C. 2/0AWG FREETOX NEGRO X MTRS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26CD08,CABLE 8 COBRE DESNUDO M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26CPL06V,C. 6AWG VERDE FREETOX 600V X MT M PROCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26CS06N,CABLE SOLAR PV 6MM LS-FR-SR-TC NEGRO GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26CS06R,CABLE SOLAR PV 6MM LS-FR-SR-TC ROJO GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,26EP416,CABLE ENCAUCHETADO 4X16 AWG M PROCA,,Productos,Activo,IVA 19%,,Si,Si,10.0,SI,0.0,,
Producto,28010103,SOCKET BIPIN G5.3 ENERLUX,,Productos,Activo,IVA 19%,,Si,Si,186.0,SI,0.0,,
Producto,28030101,SOCKET T5 ENERLUX,,Productos,Activo,IVA 19%,,Si,Si,200.0,SI,0.0,,
Producto,28030102,SOCKET T8 ENERLUX,,Productos,Activo,IVA 19%,,Si,Si,257.0,SI,0.0,,
Producto,2850,TABLERO 4 CTOS BIFASICO PUERTA METALICA M. FEM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900119,CORAZA PVC 1/2 VDE CONDUFLEX 50M  PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900121,CORAZA PVC 3/4 VDE CONDUFLEX 50M M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900181,"CORAZA PVC 1"" VDE CONDUFLEX  50M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900182,"CORAZA PVC 1"" 1/4 VDE CONDUFLEX 50M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900820,TERMINAL PVC 1 1/4 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900831,"TERMINAL PVC DB / EB 2"" DUCTO PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900833,"TERMINAL PVC 3"" - 50UN PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900834,"TERMINAL PVC DB / EB 3"" DUCTO PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900838,"TERMINAL PVC TDP 4"" PAVCO 109 mm",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900840,"TERMINAL PVC DB / EB 4"" DUCTO PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2900841,"TERMINAL PVC DB / EB 6"" DUCTO PAVCO 114 mm",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2903169,"CAUCHO CONDUIT P / DBL 1"" 1.80M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2903170,CAUCHO CONDUIT P / DBL 1/2 1.80M PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2903171,CAUCHO CONDUIT P / DBL 3/4 1.80M PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907715,"TUBO PVC SCH40 1"" X 3M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907716,"TUBO PVC SCH40 1"" 1/2 X 3M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907717,"TUBO PVC SCH40 1"" 1/4 X 3M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907718,TUBO PVC SCH40 1/2 X 3M PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907719,"TUBO PVC SCH40 2"" X 3M PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2907720,TUBO PVC SCH40 3/4 X 3M PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909662,TERMINAL  PVC SCH40 1/2 PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909663,TERMINAL PVC SCH40 3/4 PAVCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909664,"TERMINAL PVC SCH40 1"" PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909665,"TERMINAL PVC SCH40 1"" 1/4 PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909666,"TERMINAL PVC SCH40 1"" 1/2 PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2909667,"TERMINAL PVC SCH40 2"" PAVCO",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,2EL5021,EXTRACTOR B/CO 110V 60HZ 20*20 IP*4 ELEGANCE150 EL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3005542,CABLE 8AWG BLANCO ZEROH 600V  CONDUMEX X MT,,Productos,Activo,IVA 19%,,Si,Si,504.0,SI,0.0,,
Producto,3005687,C.10AWG BCO 100 ZEROH 75C M.CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,3006539-1,C.8AWG CU ROJ THHN/THWN-2 600V 90C X METRO M. CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,30.0,SI,0.0,,
Producto,3006591-1,C. 8AWG CU AZUL THHN/THWN-2 600V 90C X METRO M. CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,55.0,SI,0.0,,
Producto,3006645,A.10AWG CU ROJO  THHN/THWN-2 600V X ROLLO CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,3006645-MT,A.10AWG CU ROJO THHN/THWN-2 600V X MTR CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,34.0,SI,0.0,,
Producto,3006972,C.12AWG CU AMARILLO THHN/THWN-2 600V X ROLLO CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,3007036,A.14AWG CU NEGRO THHN/THWN-2 600V X ROLLO CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3007060,A.14AWG CU AMARILLO  THHN/THWN-2 600V X ROLLO  CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3007071,A.14AWG CU VERDE THHN/THWN-2 600V X ROLLO CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3007174,C.14AWG CU AZUL THHN/THWN-2 600V X ROLLO CONDUMEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3007392-1,C. TRENZADO 3*12AWG CU AZ/BL/VE 1000 THHN-2 X MT M.GEN,,Productos,Activo,IVA 19%,,Si,Si,198.0,SI,0.0,,
Producto,3008691,CABLE ENCAUCHETADO 4X12AWG PVC CONDUMEX X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,30100,TOMA DOBLE INCRUSTAR BLANCA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,30101,TOMA DOBLE T. LEVITON NARANJA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,30102,TOMA DOBLE GFCI 20AMP CEB,,Productos,Activo,IVA 19%,,Si,Si,20.0,SI,0.0,,
Producto,30103,LINEA PLATINO INT SENCILLO CEB,,Productos,Activo,IVA 19%,,Si,Si,13.0,SI,0.0,,
Producto,30104,LINEA PLATINO INT DOBLE CEB,,Productos,Activo,IVA 19%,,Si,Si,132.0,SI,0.0,,
Producto,30105,LINEA PLATINO INT TRIPLE CEB,,Productos,Activo,IVA 19%,,Si,Si,18.0,SI,0.0,,
Producto,30106,LINEA PLATINO PULSADOR TIMBRE CEB,,Productos,Activo,IVA 19%,,Si,Si,44.0,SI,0.0,,
Producto,30107,LINEA PLATINO TOMA CORRIENTE DOBLE CEB,,Productos,Activo,IVA 19%,,Si,Si,21.0,SI,0.0,,
Producto,30108,LINEA PLATINO TOMA TELEFONO CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,30109,LINEA PLATINO INT+TOMA CEB,,Productos,Activo,IVA 19%,,Si,Si,12.0,SI,0.0,,
Producto,30110,LINEA PLATINO TOMA COAXIAL CEB,,Productos,Activo,IVA 19%,,Si,Si,21.0,SI,0.0,,
Producto,30111,LINEA PLATINO TELEFONO + COAXIAL CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,30112,LINEA PLATINO TOMA + USB CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,30113,LINEA PLATINO DIMMER CEB,,Productos,Activo,IVA 19%,,Si,Si,7.0,SI,0.0,,
Producto,30146,LINEA PLATINO TAPA CIEGA CEB,,Productos,Activo,IVA 19%,,Si,Si,18.0,SI,0.0,,
Producto,312,BREAKER INDUSTRIAL 3*60 AMP NORMA M. SCHEINER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,31353150001C,CABLE CU THHN/THWN 4/0 PROCABLE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,337002,CINTA DOBLE FAZ M. GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,370006120580,PUNTA CAPTADORA 5/8 X 1.20 CM ALUMINIO SIN BASE M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,37RO1,RIEL OMEGA 35MM 1MTR M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,37TP12Y,TERMINAL TIPO PIN # 12,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,38T5320W,TOMA LV DOBLE CP 15A 125V BLANCA M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3901,SILICONA ANTIHONGOS TUBO 280 ML NEGRA M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3908,TOMA LEVINTON SEGURIDAD AMARILLA CON POLO M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3RT2023,CONTACTOR 9 AMP AC3 24/110 /220/440 VOLTIOS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,3RU2126,RELE TERMICO 7-10 AMP * 3RT2023 - 3RT2024,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40100,LUMINARIA UFO LED 100W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40101,LUMINARIA UFO LED 150W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40102,LUMINARIA UFO LED 210W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40103B,LAMPARA TORTUGA BLANCA 6500K 10W CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,40103C,LAMPARA TORTUGA BLANCA 3000K 10W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40104B,LAMPARA TORTUGA NEGRA 6500K 10W CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,40104C,LAMPARA TORTUGA NEGRA 3000K 10W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40105,LAMPARA EMERGENCIA 2X1W OVAL CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40107,LAMPARA EMERGENCIA 2X1.2W PLUS CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40109,LAMPARA MULTIPUNTO ALUMBRADO PÚBLICO 60W CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,40110,LAMPARA MULTIPUNTO ALUMBRADO PÚBLICO 120W CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,40111,LAMPARA MULTIPUNTO ALUMBRADO PÚBLICO 180WCEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40112,FOTOCELDA MINI CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40113B,REFLECTOR LED TABLET 10W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,40113C,REFLECTOR LED TABLET 10W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40114B,REFLECTOR LED TABLET 20W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,13.0,SI,0.0,,
Producto,40114C,REFLECTOR LED TABLET 20W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40115B,REFLECTOR LED TABLET 30W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40115C,REFLECTOR LED TABLET 30W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40116B,REFLECTOR LED TABLET 50W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,40117B,REFLECTOR LED TABLET 100W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,40117C,REFLECTOR LED TABLET 100W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40118B,REFLECTOR LED TABLET 150W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,40118C,REFLECTOR LED TABLET 150W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40119B,REFLECTOR LED TABLET 200W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,40119C,REFLECTOR LED TABLET 200W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40120B,REFLECTOR LED TABLET 400W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,40120C,REFLECTOR LED TABLET 400W 3500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40121,REFLECTOR LED TABLET CLASICO 200W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40122,REFLECTOR LED TABLET CLASICO 400W 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40123,REFLECTOR LED RGB 50W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40124,REFLECTOR LED RGB 100W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40125,REFLECTOR LED RGB 200W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40126,REFLECTOR LED RGB 400W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40127,LAMPARA  EMERGENCIA 100 LED 7W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,40128,BRAZO PARA LUMINARÍA M. CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,4016,LAMPARA EMERGENCIA GLOBO 2X1.2W CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,403617,INTERRUPTOR TX3I TRIPOLAR 20A 10 KA -110V LEGRAND,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,404PVC150-P,TERMINAL PVC 1 1/2 M GENE,,Productos,Activo,IVA 19%,,Si,Si,12.0,SI,0.0,,
Producto,4401-040,TAPA TOMA DE SEGURIDAD EN ACERO M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,4452,GUANTE DIELECTRICO CLASE 0 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,45052-EM,AMARRE PLASTICO 30CM BLANCO EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46DSA3100,BREAKER 3X100 AMP L M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46DSE2040,TACO ENCHUFABLE 2X40 AMP M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46L027056,BREAKER INDUSTRIAL 2X60A M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46L027057,TACO IND DRX125 2x75A 240V 65KA GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46TBMC16BO,TABLERO LEG BIFAS CU/AL 110A220 M LEGRAND,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,46TR3063,TACO RIEL TX3 3X63 10K 230V M. LEGRAND,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,4701938004,SOCKET T8 ANTIVIBRACION C/ SOPORTE BJB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,48AB25MM,AISLADOR BARRAJE PLASTICO 25 MM HEMBRE M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,490001002121,PERCHA 1 PUESTO CAL 14 M.GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,490001004256,COLLARIN 2 SALIDAS 5- 6 PL 1/4 140MM M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50006000003,HIDROSOLDA 15 KG M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50100,LAMPARA ALUMBRADO PUBLICO SOLAR HIGHBAY 60W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50102,ALUMBRADO PUBLICO SOLAR 180 W M. CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,50103,ALUMBRADO PUBLICO SOLAR 90W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50104,ALUMBRADO PUBLICO SOLAR 120W CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,50105,REFLECTOR LED SOLAR 100W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50106,REFLECTOR LED SOLAR 150W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,501077,REFLECTOR LED SOLAR 200W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50108,ALUMBRADO PUBLICO SOLAR 150W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50110,LUMINARIA SOLAR HIGH POWER 300 W CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,50111,LUMINARIA STREET SOLAR 100 W CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,50112,LUMINARIA STREET SOLAR 200 W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50113,LUMINARIA STREET SOLAR 300 W CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,50114,REFLECTOR LED SOLAR 400W M.CEB,,Productos,Activo,IVA 19%,,NO,Si,0.0,SI,0.0,,
Producto,50200,"REFLECTOR LED SOLAR 300W M,CEB",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,515PV,CLAVIJA AMARILLA 15A-125V M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,5230-WCI,TOMA DOBLE SIN TAPA BLANCO M.LEVINTON,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53-2/53-3,AISLADOR CARRETE 53-2/53-3,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53IN3320,BREAKER INDUSTRIAL GRAD 320 120 -320 85KA -3VM SCHENEIDER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53TR1006,TACO RIEL SCH EASY9 1x 6A 6kA 230V GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53TR1032,BREAKER RIEL 1*32 AM M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53TR2016,BREAKER RIEL 2X16AMP M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,53TR2040,BREAKER RIEL 2*40 AM M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,5504000,CONECTORES RETIE MC4 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,601,CAJA 1 MEDIDOR TRIFASICA CUADRADA 27X57X18 M MODEVER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60100,CINTA LED RGB 5MT CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60101,CINTA LED BLANCA 5MT CEB,,Productos,Activo,IVA 19%,,Si,Si,22.0,SI,0.0,,
Producto,60102,BALA DE PISO LED CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60103,SOCKET GU10 CEB,,Productos,Activo,IVA 19%,,Si,Si,12.0,SI,0.0,,
Producto,60104,JUEGO DE GUAYA CEB,,Productos,Activo,IVA 19%,,Si,Si,-1.0,SI,0.0,,
Producto,60106,LAMPARA LED ANTIPOLVO  36W 1.20CM CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60106P,LAMPARA ANTIPOLVO SP 18W 60CM 6500K CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60107,MUEBLE HERMETICO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60109NR,SPOT LED DIRIGIBLES CENTAURUS GU10 NEGRO RIEL CEB,,Productos,Activo,IVA 19%,,Si,Si,14.0,SI,0.0,,
Producto,60109NS,SPOT  LED DIRIGIBLES CENTAURUS GU10 NEGRO SP CEB,,Productos,Activo,IVA 19%,,Si,Si,13.0,SI,0.0,,
Producto,60109R,SPOT LED DIRIGIBLES CENTAURUS GU10 BLANCO RIEL CEB,,Productos,Activo,IVA 19%,,Si,Si,53.0,SI,0.0,,
Producto,60109S,SPOT  LED DIRIGIBLES CENTAURUS GU10 BLANCO SP CEB,,Productos,Activo,IVA 19%,,Si,Si,9.0,SI,0.0,,
Producto,60110N,SPOT  LED DIRIGIBLES PEGASO PAR 30 E27 NEGRO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60111N,SPOT  LED DIRIGIBLES DRACO PAR 30 E27 NEGRO CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,60112B,SPOT  LED DIRIGIBLES SCOPE GU10 BLANCO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60112N,SPOT  LED DIRIGIBLES SCOPE GU10 NEGRO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60113B,SPOT  LED DIRIGIBLES ELITE E27 BLANCO CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,60114B,SPOT  LED DIRIGIBLES FORMAX E27 BLANCO CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,60114N,SPOT  LED DIRIGIBLES FORMAX E27 NEGRO CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,60115B,SPOT  LED DIRIGIBLES ROMA BLANCO 10W LUZ BLANCA CEB,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,60115BC,SPOT  LED DIRIGIBLES ROMA BLANCO 10W LUZ CALIDA CEB,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,60115NB,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ BLANCA CEB,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,60115NC,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ CALIDA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,60116B,BASE SPOT OVAL BLANCO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,60116N,BASE SPOT OVAL NEGRO CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
